Investigation.Type,Country,Aircraft.Category,Make,Model,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Event.Year
Accident,United States,Airplane,LEE OSCAR D III,RV7,Reciprocating,Personal,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,BEECH,A36TC,Reciprocating,Personal,0.0,0.0,0.0,3.0,2012
Accident,United States,Airplane,CESSNA,182D,Reciprocating,Skydiving,0.0,0.0,0.0,4.0,2012
Accident,United States,Airplane,CESSNA,170A,Reciprocating,Personal,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,CIRRUS DESIGN CORP,SR22,Reciprocating,Personal,0.0,0.0,0.0,3.0,2012
Accident,United States,Airplane,BLACK DONALD,COZY III,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,PIPER,PA-16,Reciprocating,Personal,0.0,0.0,0.0,3.0,2012
Accident,United States,Airplane,PIPER,PA-30,Reciprocating,Personal,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,PIPER,PA28-150,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,CESSNA,182G,Reciprocating,Personal,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,GRUMMAN ACFT ENG COR-SCHWEIZER,G-164B,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,FLIGHT DESIGN GMBH,CTSW,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,CESSNA,182B,Reciprocating,Personal,0.0,1.0,1.0,0.0,2012
Accident,United States,Airplane,CESSNA,150M,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,CESSNA,182Q,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,BORDELON BRUCE,KITFOX IV,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,AERONCA,7AC,Reciprocating,Instructional,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,SILVAIRE,LUSCOMBE 8A,Reciprocating,Instructional,1.0,0.0,1.0,0.0,2012
Accident,United States,Airplane,PIPER,PA-44-180,Reciprocating,Instructional,0.0,0.0,0.0,3.0,2012
Accident,United States,Airplane,CESSNA,172S,Reciprocating,Instructional,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,GRUMMAN ACFT ENG COR,G-164A,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,2012
Accident,United States,Airplane,AIR TRACTOR INC,AT-502B,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,BEECH,H35,Reciprocating,Business,0.0,0.0,1.0,0.0,2012
Accident,United States,Airplane,PIPER,PA18,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,Canada,Airplane,CESSNA,180G,Reciprocating,Personal,0.0,1.0,2.0,0.0,2012
Accident,United States,Airplane,PIPER,PA-24-250,Reciprocating,Personal,1.0,0.0,0.0,0.0,2012
Accident,United States,Airplane,PIPER,PA-25-260,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,PIPER,PA-22-160,Reciprocating,Personal,0.0,1.0,0.0,0.0,2012
Accident,United States,Airplane,PIPER,PA-32-301,Reciprocating,Unknown,1.0,0.0,0.0,0.0,2012
Accident,United States,Airplane,PIPER,PA18,Reciprocating,Personal,0.0,1.0,1.0,0.0,2012
Accident,United States,Airplane,BEECH,E-55,Reciprocating,Personal,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,PIPER,PA-44-180,Reciprocating,Instructional,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,CESSNA,182,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,WEATHERLY AVIATION CO INC,620B,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,2012
Accident,United States,Airplane,PIPER,PA-22-160,Reciprocating,Instructional,0.0,1.0,0.0,0.0,2012
Accident,United States,Airplane,CESSNA,172S,Reciprocating,Personal,0.0,1.0,0.0,0.0,2012
Accident,United States,Airplane,CESSNA,172R,Reciprocating,Instructional,0.0,1.0,0.0,0.0,2012
Accident,United States,Airplane,BELLANCA,7GCBC,Reciprocating,Business,1.0,0.0,0.0,0.0,2012
Accident,United States,Airplane,PIPER,PA-38-112,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,SAVAGE AIR LLC,EPIC LT,Turbo Prop,Personal,0.0,0.0,0.0,4.0,2012
Accident,United States,Airplane,EMBRAER S.A.,ERJ 170-200 LR,Turbo Fan,Unknown,0.0,0.0,1.0,75.0,2012
Accident,United States,Airplane,AYRES CORPORATION,S2R-T34,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,CESSNA,208,Turbo Prop,Skydiving,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,AERONCA,7AC,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,CESSNA,177B,Reciprocating,Aerial Observation,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,PIPER,PA32RT,Reciprocating,Personal,0.0,0.0,0.0,5.0,2012
Accident,United States,Airplane,WILLIAMS JOHN,T-51 MUSTANG,Reciprocating,Personal,0.0,0.0,1.0,0.0,2012
Accident,United States,Airplane,AERONCA,7CCM,Reciprocating,Instructional,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,CESSNA,177B,Reciprocating,Personal,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,THRUSH AIRCRAFT INC,S-2R,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,CANTLON,Starduster Too SA300,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,CROSS DAVID L,GLASAIR III,Reciprocating,Personal,0.0,0.0,1.0,0.0,2012
Accident,United States,Airplane,BEECH,A36,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,SANTANA,PA-18 REPLICA,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,PIPER,PA-36-285,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,RISTINE,AVID MARK IV,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,MAULE,M-4C,Reciprocating,Personal,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,AIRBUS,A330,Turbo Fan,Unknown,0.0,0.0,0.0,270.0,2012
Accident,United States,Airplane,CESSNA,152,Reciprocating,Instructional,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,BEECH,G18 - S,Reciprocating,Skydiving,1.0,0.0,0.0,12.0,2012
Accident,United States,Airplane,CESSNA,P210N,Reciprocating,Personal,1.0,0.0,0.0,0.0,2012
Accident,United States,Airplane,BEECH,V35B,Reciprocating,Personal,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,GAGE,MIDGET MUSTANG MM-1,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,JAMES H BERARD,RV-6A,Reciprocating,Personal,0.0,1.0,0.0,0.0,2012
Accident,United States,Airplane,CESSNA,177RG,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,GN-1 AIRCAMPER,MATHES,Reciprocating,Personal,0.0,2.0,0.0,0.0,2012
Accident,United States,Airplane,SACKMAN,SACKMAN SPECIAL,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,CESSNA,180,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,PIPER,PA-22,Reciprocating,Personal,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,EVEKTOR-AEROTECHNIK AS,SPORTSTAR,Reciprocating,Instructional,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,ISON AIRCRAFT,Eros,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,PIPER,PA-18,Reciprocating,Personal,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,PIPER,PA-22-160,Reciprocating,Instructional,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,DYKAS,Kitfox Series 7,Reciprocating,Personal,0.0,1.0,1.0,0.0,2012
Accident,United States,Airplane,ROCKWELL,S2R,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,2012
Accident,United States,Airplane,CESSNA,172R,Reciprocating,Instructional,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,BOUGHNER,R 80 TIGER MOTH,Reciprocating,Personal,0.0,0.0,1.0,0.0,2012
Accident,United States,Airplane,FECHTNER,KR-2,Reciprocating,Personal,0.0,0.0,1.0,0.0,2012
Accident,Canada,Airplane,PIPER,PA-30,Reciprocating,Unknown,1.0,0.0,3.0,0.0,2012
Accident,United States,Airplane,AIR TRACTOR INC,AT-502,Turbo Prop,Aerial Application,0.0,1.0,0.0,0.0,2012
Accident,United States,Airplane,CESSNA,180J,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,PIPER,PA-18-150,Reciprocating,Personal,0.0,1.0,0.0,0.0,2012
Accident,United States,Airplane,BEECH,A36TC,Reciprocating,Business,2.0,0.0,0.0,0.0,2012
Accident,United States,Airplane,"SCHWEIZER, N36289",G-164B,Turbo Prop,Aerial Application,0.0,0.0,1.0,0.0,2012
Accident,United States,Airplane,PIPER,PA-24-260,Reciprocating,Personal,0.0,0.0,0.0,3.0,2012
Accident,United States,Airplane,BROWN MITCH,CHALLENGER II,Reciprocating,Personal,0.0,1.0,0.0,0.0,2012
Accident,United States,Airplane,MEYERS,OTW-160,Reciprocating,Instructional,0.0,0.0,0.0,2.0,2012
Accident,United Kingdom,Airplane,PIPER,PA-38-112,Reciprocating,Instructional,2.0,0.0,0.0,0.0,2012
Accident,United States,Airplane,RIDGE LOWELL H,Jabiru J230,Reciprocating,Public Aircraft - Federal,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,BEECH,A36,Reciprocating,Executive/corporate,0.0,0.0,0.0,3.0,2012
Accident,United States,Airplane,PIPER,PA-24-260,Reciprocating,Business,0.0,1.0,2.0,0.0,2012
Accident,United States,Airplane,CESSNA,A150L,Reciprocating,Personal,0.0,0.0,1.0,0.0,2012
Accident,United States,Airplane,AIR TRACTOR INC,AT-402B,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,CESSNA,170B,Reciprocating,Personal,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,FANTASY AIR,ALLEGRO 2000,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,AIR TRACTOR INC,AT-502B,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,MOONEY,M20E,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,CESSNA,152,Reciprocating,Instructional,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,CESSNA,T210N,Reciprocating,Personal,0.0,0.0,0.0,3.0,2012
Accident,United States,Airplane,MCLEOD ALAN,FW-190 1/2 SCALE,Reciprocating,Personal,1.0,0.0,0.0,0.0,2012
Accident,United States,Airplane,CESSNA,208B,Turbo Prop,Skydiving,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,MAULE,M-5-210C,Reciprocating,Personal,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,FLEET,FLEET 16B,Reciprocating,Personal,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,PIPER,PA-18A 150,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,PIPER,PA28,Reciprocating,Personal,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,BOEING,B75N1,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,France,Airplane,BEECH,A60,Reciprocating,Personal,0.0,0.0,0.0,2.0,2012
Accident,Portugal,Airplane,PAULISTINHA  56-C1,56-C1,Reciprocating,Unknown,2.0,0.0,0.0,0.0,2012
Accident,United States,Airplane,SOCATA,TB 10,Reciprocating,Personal,2.0,0.0,1.0,0.0,2012
Accident,United States,Airplane,BELLANCA,7GCBC,Reciprocating,Personal,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,BEECH,A23-19,Reciprocating,Personal,0.0,0.0,1.0,1.0,2012
Accident,United States,Airplane,SILVAIRE,LUSCOMBE 8E,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,KOLB AIRCRAFT CO,MK-3,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,JONES,Kitfox III,Reciprocating,Personal,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,AEROPRO CZ,A240,Reciprocating,Personal,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,CESSNA,182Q,Reciprocating,Instructional,0.0,2.0,0.0,0.0,2012
Accident,United States,Airplane,CESSNA,182F,Reciprocating,Personal,0.0,0.0,0.0,3.0,2012
Accident,United States,Airplane,CESSNA,152,Reciprocating,Aerial Observation,0.0,1.0,0.0,0.0,2012
Accident,United States,Airplane,THORP,T-18,Reciprocating,Personal,0.0,0.0,2.0,0.0,2012
Accident,United States,Airplane,PIPER,PA-28-140,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,PIPER,PA-28RT-201T,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,CESSNA,T210N,Reciprocating,Personal,0.0,1.0,0.0,3.0,2012
Accident,United States,Airplane,GRUMMAN AMERICAN AVN. CORP.,AA-1B,Reciprocating,Personal,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,FANTASY AIR SRO,ALLEGRO 2000,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,BEECH,35-C33,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,PIPER,PA-32R-301T,Reciprocating,Personal,0.0,0.0,0.0,3.0,2012
Accident,United States,Airplane,PIPER,PA-30 B,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,CESSNA,172P,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,STINSON,108-2,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,CESSNA,152,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,PIPER,PA-24-250,Reciprocating,Personal,1.0,0.0,0.0,0.0,2012
Accident,United States,Airplane,STEARMAN AIRCRAFT,M-2,Reciprocating,Personal,0.0,1.0,0.0,0.0,2012
Accident,Venezuela,Airplane,GULFSTREAM,G-164B,Reciprocating,Aerial Application,1.0,0.0,0.0,0.0,2012
Accident,United States,Airplane,CESSNA,150M,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,Indonesia,Airplane,PIPER,PA31,Reciprocating,Unknown,4.0,0.0,0.0,0.0,2012
Accident,United States,Airplane,AERONCA,11AC,Reciprocating,Personal,0.0,1.0,0.0,0.0,2012
Accident,United States,Airplane,AMERICAN,AA-1,Reciprocating,Instructional,2.0,0.0,0.0,0.0,2012
Accident,United States,Airplane,AERONCA,11AC,Reciprocating,Personal,0.0,0.0,2.0,0.0,2012
Accident,United States,Airplane,DEHAVILLAND,BEAVER U-6,Reciprocating,Unknown,0.0,3.0,0.0,3.0,2012
Accident,United States,Airplane,CESSNA,U206D,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,CESSNA,140,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,CIRRUS DESIGN CORP,SR20,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,Brazil,Airplane,CESSNA,210N,Reciprocating,Personal,3.0,0.0,0.0,0.0,2012
Accident,United States,Airplane,BEECH,B24R,Reciprocating,Personal,1.0,0.0,0.0,0.0,2012
Accident,United States,Airplane,EBERLE JOHN S,FOKKER DR-1 TRIPLANE,Reciprocating,Personal,0.0,0.0,1.0,0.0,2012
Accident,United States,Airplane,PIPER,PA-32-301T,Reciprocating,Personal,5.0,0.0,0.0,0.0,2012
Accident,United States,Airplane,CESSNA,150G,Reciprocating,Personal,0.0,1.0,0.0,0.0,2012
Accident,United States,Airplane,MOONEY,M20C,Reciprocating,Personal,0.0,0.0,2.0,0.0,2012
Accident,United States,Airplane,EVEKTOR-AEROTECHNIK AS,SPORTSTAR,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,CESSNA,P210,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,WACO,UPF-7,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,LEE PAUL,SQ 2000,Reciprocating,Personal,1.0,0.0,0.0,0.0,2012
Accident,United States,Airplane,PIPER,PA-18-150,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,CESSNA,180,Reciprocating,Personal,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,CESSNA,172,Reciprocating,Instructional,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,PIPER,PA-28R-200,Reciprocating,Instructional,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,BEECH,95-A55,Reciprocating,Instructional,1.0,0.0,1.0,0.0,2012
Accident,United States,Airplane,AIR TRACTOR INC,AT-301,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,2012
Accident,United States,Airplane,PIPER,PA-23-150,Reciprocating,Personal,2.0,0.0,0.0,0.0,2012
Accident,United States,Airplane,AVIAT INC,A-1,Reciprocating,Personal,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,PIPER,PA-28R-200,Reciprocating,Instructional,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,CHAMPION,7FC,Reciprocating,Personal,0.0,0.0,1.0,0.0,2012
Accident,United States,Airplane,AIRCRAFT MFG & DEVELOPMENT CO,CH 2000,Reciprocating,Instructional,2.0,0.0,0.0,0.0,2012
Accident,United States,Airplane,MUDGE RAY,KIT FOX 5,Reciprocating,Instructional,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,QUAD CITY ULTRALIGHTS,CHALLENGER II,Reciprocating,Personal,2.0,0.0,0.0,0.0,2012
Accident,United States,Airplane,PIPER,PA-28-181,Reciprocating,Instructional,0.0,0.0,0.0,3.0,2012
Accident,United States,Airplane,CESSNA,210,Reciprocating,Personal,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,BELLANCA,14-19-3,Reciprocating,Personal,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,CESSNA,172M,Reciprocating,Instructional,0.0,0.0,0.0,2.0,2012
Accident,Taiwan,Airplane,BRITTEN NORMAN,BN2B,Reciprocating,Unknown,3.0,0.0,0.0,0.0,2012
Accident,United States,Airplane,BELLANCA,7GCBC,Reciprocating,Personal,1.0,0.0,0.0,0.0,2012
Accident,United States,Airplane,PIPER,PA-12,Reciprocating,Aerial Observation,2.0,0.0,0.0,0.0,2012
Accident,United States,Airplane,CESSNA,172M,Reciprocating,Personal,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,CESSNA,A185F,Reciprocating,Personal,0.0,0.0,0.0,4.0,2012
Accident,United States,Airplane,MOONEY,M20J,Reciprocating,Personal,0.0,1.0,0.0,0.0,2012
Accident,United States,Airplane,CESSNA,177RG,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,CESSNA,182R,Reciprocating,Personal,0.0,1.0,0.0,0.0,2012
Accident,United States,Airplane,EASTON,SEAREY,Reciprocating,Personal,0.0,0.0,1.0,0.0,2012
Accident,United States,Airplane,MAULE,M-5-210C,Reciprocating,Instructional,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,FLIGHT DESIGN GMBH,CTLS,Reciprocating,Instructional,0.0,1.0,0.0,0.0,2012
Accident,United States,Airplane,BEECH,G35,Reciprocating,Personal,0.0,0.0,0.0,3.0,2012
Accident,United States,Airplane,NORTH AMERICAN,AT-6F,Reciprocating,Instructional,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,PIPER,PA-12,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,PIPER,PA-18,Reciprocating,Personal,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,CIRRUS DESIGN CORP,SR22,Reciprocating,Instructional,1.0,0.0,2.0,0.0,2012
Accident,United States,Airplane,ARVOLD JORDON R,CH 750,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,AERONCA,7AC,Reciprocating,Personal,1.0,0.0,1.0,0.0,2012
Accident,United States,Airplane,AERO VODOCHODY,L39C,Turbo Jet,Air Race show,1.0,0.0,0.0,0.0,2012
Accident,United States,Airplane,CESSNA,172E,Reciprocating,Personal,0.0,2.0,0.0,0.0,2012
Accident,United States,Airplane,CESSNA,L-19E,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,CESSNA,172S,Reciprocating,Instructional,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,TL ULTRALIGHT SRO,STINGSPORT,Reciprocating,Personal,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,PIGGOTT JOHN H,BEARHAWK,Reciprocating,Personal,0.0,1.0,0.0,0.0,2012
Accident,United States,Airplane,CESSNA,182L,Reciprocating,Personal,0.0,2.0,0.0,0.0,2012
Accident,United States,Airplane,PIPER,PA-18-150,Reciprocating,Personal,0.0,0.0,1.0,0.0,2012
Accident,United States,Airplane,CESSNA,180,Reciprocating,Personal,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,CESSNA,182P,Reciprocating,Aerial Observation,0.0,0.0,1.0,0.0,2012
Accident,United States,Airplane,CESSNA,T210M,Reciprocating,Personal,0.0,0.0,1.0,0.0,2012
Accident,United States,Airplane,MAULE,MXT-7-180A,Reciprocating,Personal,0.0,0.0,0.0,4.0,2012
Accident,United States,Airplane,CESSNA,150M,Reciprocating,Personal,0.0,0.0,1.0,0.0,2012
Accident,United States,Airplane,TAYLORCRAFT AVIATION CORP.,F21,Reciprocating,Personal,0.0,0.0,1.0,0.0,2012
Accident,United States,Airplane,SKYKITS USA CORP,SAVANNAH ADV,Reciprocating,Personal,1.0,0.0,0.0,0.0,2012
Accident,United States,Airplane,CHAMPION,7GC,Reciprocating,Personal,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,CESSNA,172S,Reciprocating,Instructional,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,BEECH,95-55,Reciprocating,Personal,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,PIPER,PA-32-300,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,PIPER,PA-22-108,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,SCHNEIDER JOHN W,PT-2A,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,PIPER,PA-18-150,Reciprocating,Personal,0.0,1.0,0.0,0.0,2012
Accident,United States,Airplane,CESSNA,421B,Reciprocating,Business,0.0,0.0,2.0,0.0,2012
Accident,United States,Airplane,LAKE JOHN K,MA-5 Charger,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,COSTRUZIONI AERONAUTICHE TECNA,P92 TAIL DRAGGER,Reciprocating,Ferry,0.0,1.0,0.0,0.0,2012
Accident,United States,Airplane,HANSEN,HANSEN-VANS RV-6,Reciprocating,Instructional,0.0,0.0,1.0,0.0,2012
Accident,United States,Airplane,CESSNA,175B,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,FAIRLEY GOOCH,LANCAIR IV,Reciprocating,Flight Test,1.0,0.0,0.0,0.0,2012
Accident,United States,Airplane,BEECH,76,Reciprocating,Personal,0.0,0.0,2.0,0.0,2012
Accident,United States,Airplane,HAWKER BEECHCRAFT CORP,G36,Reciprocating,Personal,0.0,0.0,0.0,3.0,2012
Accident,United States,Airplane,HOLLOMAN L B/HOLLOMAN E M,SONEX,Reciprocating,Personal,0.0,1.0,0.0,0.0,2012
Accident,United States,Airplane,PIPER,PA-25-235,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,AYRES CORPORATION,S2R-R1340,Turbo Prop,Aerial Application,0.0,1.0,0.0,0.0,2012
Accident,United States,Airplane,GOODYEAR,F2G,Reciprocating,Air Race show,1.0,0.0,0.0,0.0,2012
Accident,United States,Airplane,CESSNA,182T,Reciprocating,Other Work Use,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,SOCATA,TBM 700,Turbo Prop,Personal,0.0,0.0,0.0,3.0,2012
Accident,United States,Airplane,PIPER,J3C-65,Reciprocating,Personal,1.0,0.0,0.0,0.0,2012
Accident,United States,Airplane,AVIAT AIRCRAFT INC,A-1B,Reciprocating,Personal,0.0,2.0,0.0,0.0,2012
Accident,United States,Airplane,MOORE EDWARD R,MXS,Reciprocating,Personal,1.0,0.0,0.0,0.0,2012
Accident,United States,Airplane,BEECH,V35,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,GREAT LAKES,2T-1A-2,Reciprocating,Instructional,0.0,0.0,0.0,2.0,2012
Accident,United States,Airplane,BEECH,V35B,Reciprocating,Personal,0.0,0.0,0.0,4.0,2012
Accident,United States,Airplane,PIPER,PA-18-150,Reciprocating,Personal,0.0,0.0,0.0,1.0,2012
Accident,United States,Airplane,BEECH,A36,Reciprocating,Personal,1.0,0.0,0.0,0.0,2012
